id,sentence,labels
2753,AVERAGE YEN CD RATES FALL IN LATEST WEEK Average rates yen certificates deposit CD fell 4.27 pct week February 25 4.32 pct previous week Bank Japan New rates previous brackets Average CD rates banks 4.27 pct 4.32 Money Market Certificate MMC ceiling rates week starting March 3.52 pct 3.57 Average CD rates city trust term banks Less 60 days 4.33 pct 4.32 60 90 days 4.13 pct 4.37 Average CD rates city trust term banks 90 120 days 4.35 pct 4.30 120 150 days 4.38 pct 4.29 150 180 days unquoted unquoted 180 270 days 3.67 pct unquoted Over 270 days 4.01 pct unquoted Average yen bankers acceptance rates city trust term banks 30 60 days unquoted 4.13 60 90 days unquoted unquoted 90 120 days unquoted unquoted,"35,47,"
1835,PLYWOOD CREDITS EYED BY REAGAN ADMINISTRATION The Reagan administration debating provide government credit guarantees export plywood Agriculture Department official As Organization Economic Cooperation Development OECD United States agreed provide concessional credits export manufactured products However USDA General Sales Manager Melvin Sims told Reuters administration allowing USDA provide export credit guarantees plywood grounds manufactured product Sims wood products furniture tables window frames considered manufactured ineligible export credit guarantees However plywood As basic material processed version basic agricultural commodity Sims telephone interview Earlier USDA plywood eligible export credit guarantee offer Turkey announced yesterday In original announcement yesterday USDA offer included mln dlrs export lumber excluding plywood However Sims expect plywood exports including lumber guarantee offer,"45,"
4475,BPI SYSTEMS lt BPII IN TALKS TO SELL COMPANY BPI Systems Inc holding discussions lead sale outstanding shares 12 mln dlrs BPI president chief executive officer David Fernald declined identify party involved talks For months December 31 BPI lost 286 000 dlrs sales 452 000 dlrs,"73, 79, 72,"
4518,ARCO SELLS TWO AGRICULTURAL RESEARCH OPERATIONS Atlantic Richfield Co sold Plan Cell Research Institute unit Arco Seed Co operations transactions undisclosed prices The company sold Dublin Calif .- based Plant Cell Research Montedision SpA Milan Italy ARCO Seed Co Genetics Hollister Calif Atlantic Richfield divestitures policy focusing resources oil gas chemical coal operations,"25, 52,"
6201,TROPICAL FOREST DEATH COULD SPARK NEW DEBT CRISIS The death tropical rain forests trigger debt crisis social biological disasters scientists ecologists involved International Tropical Timber Organisation ITTO At stake ability developing nations including Brazil Mexico Philippines service debts loss trade worth hundreds billions dollars sectors agriculture pharmaceuticals The experts gathering ahead ITTO meeting consumers producers Tokyo week acute The Philippines offers textbook economic dangers For nations loss forest loss resources Delfin Ganapin Philippine government consultant environmental impact In 1960s 16 mln hectares commercial forest mln We 10 profitable logging left With 26 billion dlr debt loss logging foreign exchange earnings About 14 mln Philippine people depend upland denuded farmers grow crops Government security advisers direct result source revolution Philippines upland Ganapin Replanting uneconomic replanted tropical hardwoods 50 pct chance survival There reproduce wood millions species No replanting programme successful Almy Hafild Indonesian Network Forest Conservation Ganapin billion dlrs save mln hectares critically denuded land Philippines The experts major initiative development banks vicious circle continue countries cutting forest service short term debts cost term insolvency Yet timber billion dlr industry direct economic product forests nations educated farm Peter Kramer World Wildlife Fund WWF conservation director There billion dlr annual global trade products rattan Brazil nuts earn Brazil 16 mln dlrs Pharmacologist Norman Farnsworth calculated 25 pct Prescriptions owe active ingredients plants growing forests Deforestation wipe chance discoveries force major corporations develop produce substitutes cost scientists incalculable By 2000 10 developing nations exporting timber 33 export earnings drop 1980 peak 6.8 billion dlrs billion World Bank Sponsored survey Of 20.3 billion dlrs advanced World Bank Inter American African Asian Development Banks 1980 84 100 mln dlrs forestry projects WWF statistics half tropical forests vanished 1940s Of 000 mln hectares remaining 16 mln destroyed destructive logging practises local farmers,"45,"
3827,BRAZILIAN FCOJ OFFICIAL WELCOMES DUTY CUT Mario Branco Peres president Brazilian Association Citrus Juice Industries Abrassuco welcomed decision Commerce Department sharply cutting duties imported frozen concentrated orange juice FCOJ Brazil Speaking telephone Sao Paulo Peres With decision government recognised honesty Brazilian exporters intention practising dumping In final ruling yesterday government eliminated duties shipped Sucocitrico Cutrale cut 1.96 pct duty Citrosuco Duties 8.54 pct set October Peres Brazil orange juice meet major clients We stock orange juice supply buyers Peres declining estimate amount current stock To secret strategy Peres price policy orange juice based market conditions There free trade policy Cutrale Citrosuco officials comment,"56,"
648,PRIMEBANK lt PMBK SETS 10 PCT STOCK DIVIDEND PrimeBank Federal Savings Bank board declared 10 pct stock dividend distributed April 15 holders record March 31,"22,"
5852,UK UNIT WAGE LABOUR COSTS ROSE 3.3 PCT IN THREE MONTHS ENDING JAN OFFICIAL UK UNIT WAGE LABOUR COSTS ROSE 3.3 PCT IN THREE MONTHS ENDING JAN OFFICIAL,"33,"
3297,Bank France cut money market intervention rate pct pct Bank France cut money market intervention rate pct pct,"35,47,"
3289,HUTCHISON UNIT BUYS CONTAINER CRANES FROM JAPAN Container port operator lt Hong Kong International Terminals Ltd 89 pct held unit Hutchison Whampoa Ltd lt HWHH HK 164 mln Dlr quayside container cranes 800 tons Japan Mitsui Engineering Shipbuilding Co Ltd lt MSET May 1988 August 1989 delivery Hong Kong International Terminals operates 32 cranes,"72,"
4429,WILFRED AMERICAN EDUCATIONAL CORP lt WAE 4TH QTR Shr cts 36 cts Net 182 000 433 000 Revs 20.1 mln 21.4 mln Year Shr 71 cts 98 cts Net 706 000 275 000 Revs 85.7 mln 75.4 mln NOTE 1985 net periods includes gain 743 000 dlrs cancellation debt 1986 quarter net includes reversal 216 000 dlrs investment tax credits,"22,"
4940,ETHIOPIA MINISTER SEES AFRICA DEBT PAYMENT PROBLEM Africa follow Brazil halting foreign debt payments industrialised nations prepared flexible trade economic policy Ethiopian trade minister Tesfay Dinka Growing protectionism declining commodity prices caused major deterioration export earnings developing countries speech meeting African trade ministers Addis Ababa Unless improvement developing countries terms trade choice follow route Brazil appears Tesfay The day meeting delegates 50 African called consensus ahead Group 77 ministerial meeting Havana month developing countries debate strategy economic negotiations West Tesfay accused West intransigence negotiation commodity agreements The failure International Coffee Organisation agree reintroduction export quotas African countries foreign exchange import essential items Coffee accounts 60 pct Ethiopian exports fall coffee prices sharply reduced country foreign exchange earnings Adebayo Adedeji executive secretary Economic Commission Africa told meeting increasing net outflow resources Africa He blamed rates debt servicing repatriation profits foreign investors Africa paid 13 billion dlrs service total foreign debt 1990 annual service payments expected rise 16 24 billion Adedeji He accused industrialised countries failing provide resources implement Program Africa economic recovery development Africa willingness raise thirds capital domestic sources The Program approved calls 128 billion dlrs economic investment Africa Western donors contribute 46 billion dlrs rest raised local resources Adedeji donors responded hoped In view poor response 000 African countries categorised developed countries At 27 Africa 50 odd officially listed category,"47, 41, 83,"
1207,ICO COFFEE PRODUCERS TO DISCUSS MARKET SITUATION International Coffee Organization ICO producers meet 1500 GMT 0900 est discussion market situation producer spokesman Lindenberg Sette The Brazilian delegate producers requested meeting Brazil The ICO executive board regular session week confined routine matters attempt producers consumers revive export quota negotiations delegates Talks restore quotas collapsed month producers consumers failed resolve differences quotas allocated Producer delegates sense urgency producers reopen quota talks consumers countries prepared wait ICO annual September council session restart negotiations Members Inter African Coffee Organization called producer meeting exchange views market situation producer delegates The lack debate export quotas week cited reason renewed weakness coffee prices London New York futures traders Near May London hit low morning 220 stg 50 stg night close The executive board session set final session 1600 GMT 1000 est consultancy report operation ICO producers consumers delegates,"10,"
3569,JAPAN JOBLESS SEEN RISING TO 3.3 PCT IN 1987 88 The yen rise dollar expected boost Japan unemployment rate average 3.3 pct 1987 88 fiscal April January record pct private Nomura Research Institute The official 1987 88 estimate 2.9 pct The arm Nomura Securities Co forecast unemployment exceed mln mid fiscal 1987 estimated 1.75 mln current Nomura urged government pump priming measures redress trade imbalances boost employment Employment manufacturing fiscal 1987 88 predicted fall 550 000 current job losses steel shipbuilding heavy electrical machinery sectors Nomura Employment manufacturing sector continue increase institute figures,"39,"
6028,FIRST FEDERAL SAVINGS BANK OF MONTANA lt FFSM DIV Qtly div cts cts prior Payable April 28 Record April,"22,"
5876,AMERICAN EXPRESS SAYS IT HOLDING TALKS ON SALE OF SHEARSON STAKE TO NIPPON LIFE AMERICAN EXPRESS SAYS IT HOLDING TALKS ON SALE OF SHEARSON STAKE TO NIPPON LIFE,"59, 30, 3,"
1740,BEGHIN SAY NOT PLANNING TO WITHDRAW SUGAR French sugar producer Beghin Say planning withdraw sugar intervention exceptionally rebate awarded week European Community EC sugar tender Beghin Say President Jean Marc Vernes told Reuters The maximum rebate 46.864 Ecus 100 kilos Wednesday largest granted traders Vernes satisfied European Commission started move direction company plans change decision sugar intervention But Vernes hoped weeks final agreement reached commission operators withdraw sugar intervention European operators offered 854 000 tonnes sugar intervention protest export rebates low Over 785 000 tonnes sugar accepted commission Wednesday commission sources Under EC regulations operators weeks withdraw sugar intervention payment total 706 470 tonnes French sugar 79 000 tonnes West German sugar accepted intervention trade sources This amount represents annual EC exports EC countries Beghin Say declined amount sugar offered intervention 500 000 tonnes Producers losing 2.5 3.0 Ecus 100 kilos exported failure rebates bridge gap EC prices Wednesday rebate 0.87 Ecus short producers equivalent price sales intervention traders Vernes operators hope rebate equates intervention price Wednesday tender step direction Sugar producers volume sugar authorised export begining current campaign inadequate exported compensate Trade sources regulations governing export rebates shortly smooth path commission award larger export rebates future One source leading French sugar house commission understood protest action moving adapting situation allowing operators withdraw sugar intervention satisfaction,"79,"
5471,BANKERS TRUST ISSUING STG DLR CURRENCY WARRANTS Bankers Trust International Ltd issuing 200 000 stg call dlr currency warrants initial offer price 31.25 dlrs warrant The issue guaranteed Bankers Trust New York Corp Each warrant entitles holder exchange 500 dlrs stg rate 1.60 stg dlr minimum warrants exercisable tradeable 100 Exercise period warrants April 22 1987 March 17 1989 Payment April 15 1987,"67, 21, 47,"
6674,DELOITTE HASKINS SELLS GETS STAKE IN COMPANY lt Deloitte Haskins Sells accounting consulting firm bought stake lt Holland Systems Corp software services company The company set venture Holland Systems develop market integrated management products services It products venture expected introduced,"90, 64, 61,"
4237,TORONTO DOMINION BANK CUTS PRIME RATE TO PCT FROM PCT TOMORROW TORONTO DOMINION BANK CUTS PRIME RATE TO PCT FROM PCT TOMORROW,"37, 89,"
5477,WEST GERMAN BANKS SLOWLY CUTTING KEY SAVINGS RATES West German commercial banks cautiously cutting key savings lending rates banking sources The cuts follow months Bundesbank reduced leading rates usual interim period Deutsche Bank AG lt DBKG spokesman cutting leading savings rate private customers regional basis 0.5 percentage pct Dresdner Bank AG lt DRSD Commerzbank AG lt CBKG initiated moves Bank fuer Gemeinwirtschaft AG lt BKFG cut rates 0.5 pct The delay partly commercial banks desire gauge customer reaction move regional savings banks fall customer savings lower rates reduce cheap refinancing banks forcing draw expensive funds sources economist German Banking Association But volume savings funds undercut lower savings rates customers parking funds savings accounts hope reinvest yields future He conflict Bundesbank aims move funds short term deposits dated securities reduce strong growth central bank money supply aggregate The aggregate annualized growth provisional 7.5 pct February fourth quarter unchanged January The growth rate expanded target range pct Few banks reduced lending rates private customers lending rates corporate customers decline,"35,"
1000,CENTURI INC lt CENT YEAR NET Oper shr 13 cts cts Oper net 124 013 909 158 Revs 168.6 mln 157.6 mln NOTE 1986 1985 exclude loss discontinued operations 974 554 dlrs 268 000 dlrs,"22,"
5220,MART lt KM ENDS TALKS TO SELL STORES Mart Corp talks sell 65 remaining Kresge variety stores underlying real estate Woolworth Co lt Robert Stevenson Mart vice president told Reuters talks weeks ago He declined reason Kresge forerunner Mart chain The changed Mart 1977 Stevenson We selling buying real estate real estate division Woolworth properties The talks casual nature The 65 Kresge stores scattered country downtown suburban locations Stevenson Mart continue operate stores The stores profitable The decision Mart continue operate Kresge nationwide chain 900 variety stores,"1,"
500,TOKYO BIDS TO STOP CHIP ROW BECOMING TRADE WAR Japan seeking prevent computer chips dispute From erupting scale trade war government officials We hope dispute specific issue won adverse relationship United States Ministry International Trade Industry MITI official On Friday Washington announced plans 300 mln dlrs tariffs Japanese electronic Tokyo alleged failure live bilateral computer chip pact That agreement reached heated negotiations called Japan selling cut price chips markets buy American semiconductors Foreign Ministry officials isolate fall dispute seeking separate Prime Minister Yasuhiro Nakasone planned trip Washington April While Japan chip pact government studying measures fields defuse American anger ensure trip success The perception Japan Congress bad official told Reuters We respond In apparent effort prevent chip dispute spreading MITI officials sought depict Action severe warning Japanese semiconductor makers government Faced belligerent domestic chip industry angry American Congress Japanese government forced walk increasingly fine semiconductor dispute trade analysts They secret Japan largest chip maker NEC Corp happy viewed draconian measures MITI implement pact included enforced production cuts The angry response Japanese chip makers yesterday announcement Tariffs highlighted difficulties government action Japanese semiconductor manufacturers complied Japan agreement Shoichi Saba Chairman Electronic Industries Association Japan He accused irrational He action bilateral chip pact meaningless Saba comments contrasted Prime Minister Yasuhiro Nakasone Tokyo solve dispute consultations Japan expected send level official Washington month convince Not ahead tariffs April 17 Trade analysts Tokyo outline industry plans step purchases chips propose joint investigation allegations chip dumping,"69,"
5384,lt CIMARRON PETROLEUM LTD NINE MTHS NET Shr 48 cts 64 cts Net 959 404 621 778 Revs 132 626 167 401,"22,"
6068,ERBAMONT lt ERB ACQUIRES ANTIBIOTICOS Erbamont major shareholder lt Montedison SpA owns 85 pct common Farmitalia Carlo Erba 75 pct owned subsidiary acquired lt Antibioticos subsidiaries Terms acquisition disclosed,"5, 46,"
2577,TAIWAN ISSUES MORE CDS TO CURB MONEY SUPPLY GROWTH The central bank issued 7.08 billion dlrs worth certificates deposit CDs bringing CD issues 93.29 billion bank spokesman told Reuters The CDs maturities months carry rates ranging 3.9 5.15 pct The issues designed curb growth 1B money supply expanded Taiwan foreign exchange reserves spokesman The reserves reached record 51 billion Dlrs Wednesday,"48,"
6195,GUINNESS STARTS COURT ACTION AGAINST SAUNDERS Guinness Plc lt GUIN started court proceedings chairman chief executive Ernest Saunders executive director Thomas Ward recovery 5.2 mln stg The money paid Ward Marketing Acquisition Consultants Ltd Jersey Guinness earlier propose resolution annual meeting May remove Saunders Ward directors company Earlier month lawyers Ward told Jersey court Ward payment reward services takeover battle lt Distillers Co Plc Guinness breached fiduciary duty authorising payment Saunders resigned executive positions Guinness January aftermath government enquiry share dealings battle Distillers retained position board No spokesman Guinness comment statement,"1,"
1679,SHELL CANADA SEES BETTER PROFIT LOWER SPENDING lt Shell Canada Ltd 72 pct owned Royal Dutch Shell Group anticipates improved level earnings 1987 assuming continuation prices margins existed 1986 1987 company annual report Shell reported 1986 operating profit fell 130 mln dlrs excluding 24 mln dlr unusual gain 146 mln dlrs prior The company 1987 capital exploration spending 420 mln dlrs 160 mln dlrs lower uncertain short term outlook,"22,"
6760,TALKING POINT WENDY INTERNATIONAL lt WEN Takeover speculation buoyed Wendy International Inc stock Coca Cola Co fizz market rumors denying suitor Wendy retreated earlier 13 lost Coca Cola lt KO rumors untrue However Wendy remained 12 volume mln shares Several analysts skeptical rumors conclude takeover fast food restaurant chain impossible Wendy declined comment takeover rumors kinds Yet Wendy spokesman company aware Business Week article named Coke potential suitor market sources helped ignite rumor mill Market sources mentioned Anheuser Busch Inc lt BUD Pepsico Inc lt PEP alternatives Coke acquirers Neither companies comment Wendy official It doesn happen day week month unusual linked companies Denny Lynch Wendy vice president communications However Lynch comment current market rumors Even Coke denied rumors analysts skeptical takeover Atlanta based Coke stated views fast food chains customers competitor Kidder peabody analyst Jay Freedman vaguer rumors continued hold Wendy stock It But Freedman doesn time Wendy sold They operational difficulties ve believed price Wendy offer price time Freedman If transaction takes buyer control situation Freedman don don worth Joseph Doyle Smith Barney Analysts Wendy suffered burger wars McDonald Corp lt MCD Pillsbury Co lt PSY Burger King chain Wendy largest fast food hamburger chain lost 11 pct store sales analysts Wendy fumbled introduced priced breakfast withdrawn analysts Some analysts company bringing products predict turnaround There analysts Wendy vulnerable takeover James Murren Lawrence Wendy worth 14 15 dlrs break basis He company improved debt equity ratio Wendy owns percent restaurants 38 pct 500 They attractive leaseholds restaurants Murren Murren downturn sales Wendy real sales store store upwards fourth quarter That time quarters Caroline Levy Hutton believes Wendy My gut feeling happen don She estimated takeover price 15 dlrs share One analyst speculated Coke rumored suitor Wendy decided sell Coke fountains Pepsi Wendy embroiled litigation brought Pepsi holds contract company analysts Pepsi soda sold Wendy restaurants,"79,"
278,HUDSON BAY TO SELL WHOLESALE UNIT lt Hudson Bay Co signed letter intent sell Hudson Bay Wholesale unit private investment Terms disclosed The company Normal Paul private investment head Hudson Bay Wholesale management The unit existing management headed Ron McArthur participate ownership company elaborating The wholesale unit major distributor tobacco confectionary products 34 wholesale 28 vending branches Canada 1986 sales 798 mln dlrs Hudson Bay sale wholesaling unit program concentrate financial management resources core business department stores real estate,"1,"
2851,HOUSE 92 FARM PROPOSAL SEEN SPARKING DEBATE House Agriculture Committee meeting draft disaster aid bill expected spark debate lawmakers expand 92 de coupling provision cover feedgrains oppose 92 severely limited Congressional sources The disaster aid bill stands calls 92 pilot program 1987 crop wheat 1988 winter wheat crop The bill farmers forego planting receive 92 pct deficiency payments The administration urged bill expanded feedgrains It difficult form 92 provision emerge committee sources Proponents expansion 92 maintain estimated cost savings bill -- ranging estimates administration 200 500 mln dlrs Opposition reopening 1985 farm bill time major reason cited expansion bill committee staffers The 92 plan scheduled discussed 1530 EST conflicting floor vote delayed start meeting staffers delayed week Such delay bode proponents expanded 92 program spring planting country underway weeks signup 1987 wheat feedgrains program March 30 Farmers planting decisions 92 program implemented Agriculture Department source An expansion 92 feedgrains opposed week subcommittee hearing bill subcommittee chairman Dan Glickman Kan study consequences decoupling feedgrains plantings Major commodity including National Corn Growers American Farm Bureau National Cattlemen Association voiced strong opposition 92 But proponents expanded 92 argue bill equitable grains producers extended crops There difficulty limiting 92 wheat Gene Moos aide house majority leader Tom Foley Wash Projected cost savings current atmosphere decrease farm expenditures hard ignore debate expand 92 application Moos Rep Charles Stenholm Tex planning introduce bill restrict 92 1987 crop wheat argument time vote favor major farm bill Stenholm bill rejection 92 timing congressional staff Rep Arland Stangeland Minn reported amendment expand 92 provision 1987 1988 feedgrains,"27,87,"
3675,NOVO INDUSTRI EARNINGS FALL DESPITE INCREASED SALES Danish based insulin enzymes producer Novo Industri NVO CO pre tax earnings fell 10 pct 1986 sales rose pct The pre tax figure fell 788 mln crowns 872 mln 1985 sales increased 4.1 billion 4.2 billion net earnings 521 mln crowns 604 mln 1985 Earnings 20 crown share 23.79 crowns 20.45 crowns company proposed unchanged 20 pct dividend Foreign exchange fluctuations 1986 factor developments result tax Novo statement Not Dollar currencies essential Novo fell 1986 relation Danish crown statement In November 1986 Novo purchased 75 pct shares Ferrosan heads specialising development CNS central nervous treatment treatments sale pharmaceuticals vitamins Scandinavia The 357 mln crowns paid goodwill limited 1986 result Novo statement,"22,"
6992,PNEUMATIC SCALE CO lt PNU SETS QUARTERLY Qtly div 25 cts 25 cts prior Pay May Record April 20,"22,"
6161,ICO EXPORTERS TO MODIFY NEW PROPOSAL International Coffee Organization ICO exporters modify proposal quota resumption importers tomorrow ICO delegates The change discussed tonight informally producers talks formal producer session producer splinter affect proposed quota distribution 12 months April The proposed share shortfall declarations,"26, 77,"
4936,SATELLITE MUSIC NETWORK INC lt SMNI YEAR NET Oper shr cts cts Oper net 340 036 223 297 Revs 11.1 mln 514 115 Avg shrs 926 909 672 146 NOTE Net excludes tax credits 252 160 dlrs 152 717 dlrs,"22,"
6485,20 MAR 1987 20 MAR 1987,"22,"
4673,JIM WALTER CORP lt JWC SETS PAYOUT Qtly div 35 cts 35 cts prior Pay April One Record March 14,"22,"
6147,FRANK HALL lt FBH EARNINGS REPORT QUALIFIED Frank Hall Co Inc independent accountants issue qualified report financial statements The company opinion result ongoing litigation discontinued operations Earlier lost 2.1 mln dlrs fourth quarter loss 2.3 mln dlrs ago discontinued operations It decided sell claims adjusting admininistrative operations automobile dealer insurance unit creating reserve mln dlrs fourth quarter 1986 sale The company vigorously defend litigation arising discontinued units It concentrate direct brokerage service business,"74, 62,"
209,THAI TIN EXPORTS FALL IN FEBRUARY Thailand exported 120 tonnes tin metal February 816 tonnes previous month 140 tonnes ago Mineral Resources Department It major buyers month Britain Japan Netherlands West Germany,"84,"
5575,CRAFTMATIC CONTOUR lt CRCC SEES HIGHER PROFITS Craftmatic Contour Industries Inc report substantial profits quarter fiscal 1987 March 31 The company recorded net income 732 000 dlrs 22 cts share revenues 10.2 mln dlrs,"38, 23,"
4502,EDELMAN CUTS LUCKY STORES lt LKS STAKE TO 4.8 PCT led New York investor Asher Edelman lowered stake Lucky Stores Inc lt LKS 827 734 shares 4.8 pct total outstanding common stock 930 734 shares 5.1 pct In filing Securities Exchange Commission Edelman sold 103 000 Lucky Stores common shares March 10 prices ranging 28.625 30.375 dlrs share So Edelman stake pct required report dealings Lucky Stores stock,"1,"
7011,TRANSAMERICA SELLS OCCIDENTAL LIFE AUSTRALIA Equity investment company lt Battery Group Ltd agreed buy lt Occidental Life Insurance Co Australia Ltd TransAmerica Corp lt TA For 105 mln Australian dlrs The acquisition efforts major shareholder lt Pratt Co Financial Services Pty Ltd Battery Group statement The purchase partly funded issue mln shares 4.50 dlrs mln free options Pratt Group controlled entrepreneur Dick Pratt mln shares professional investors 4.50 The balance funded debt Battery Group The acquisition subject approval shareholders On completion share placements Pratt Group effectively 51 pct Battery enlarged capital assuming exercise options Battery 22 mln shares issue Battery Occidental Life major underwriter individual term life insurance fast growing entrant individual account superannuation market It 200 mln dlrs funds management,"85, 74,"
2743,ZAYRE lt ZY PLANS MORE STORE OPENINGS IN 1987 Zayre Corp plans 25 additional Zayre Stores 35 Maxx stores 50 Hit Miss Shops 1987 In addition Zayre plans add BJ Wholesale Clubs HomeClubs warehouse Earlier company reported 1986 earnings January 31 89.0 mln dlrs 1.49 dlrs share versus 94.6 mln dlrs 1.61 dlrs share fiscal 1985 It reported fourth quarter net 43.8 mln dlrs 73 cts share versus 36.5 mln dlrs 60 cts share 1985 fourth quarter,"45, 72, 47,"
4861,BIOTECHNOLOGY DEVELOPMENT lt BIOD 4TH QTR LOSS Shr loss cts loss 17 cts Net loss 154 654 loss 419 606 Revs 517 699 374 108 Year Shr loss 28 cts loss 56 cts Net loss 821 979 loss 368 591 Revs 650 657 285 473,"22,"
2273,SUN lt SUN RAISES HEATING OIL BARGE PRICE Sun Co Sun Refining Marketing Co subsidiary raised price charges contract barge customers heating oil New York harbor 0.50 cent gallon effective The increase brings contract barge price 50.50 cts gallon Sun,"30,"
6737,ALLEGHENY lt AI SUED OVER PROPOSED BUYOUT Allegheny International Inc First Boston Inc lt FBC Sunter Holdings Corp subsidiary named defendants class action filed Court Common Pleas Allegheny County Pa seeks injunction Allegheny proposed merger Sunter The company board directors First Boston named defendants It Sunter intend vigorously oppose action Allegheny class action suit alleges price paid transaction grossly unfair The company suit allegations contained earlier federal court suit,"1,"
6480,JEFFERIES MAKES MARKET IN CYCLOPS lt CYL Jefferies Co market stock Cyclops Corp 92 95 Cyclops received sweetened offer 92.50 dlrs share Cyacq Acquisition Corp led Audio Video Affiliates Inc lt AVA,"1,"
356,ENERGY COSTS ROSE IN FEBRUARY BY 1.9 PCT Consumer energy costs rose 1.9 pct February sharp rise month Labor Department The February increase energy costs including petroleum coal natural gas 0.2 pct drop December 3.0 pct rise January Energy prices 12.2 pct ago levels The department Consumer Price Index cost gasoline rose February 4.2 pct 6.6 pct rise January Gasoline prices 18.0 pct levels February 1986 Also category including fuel oil coal bottled gas rose February 3.8 pct putting 14.9 pct ago figure The natural gas electricity unchanged month 3.5 pct February 1986 figure department The updated reflect 1982 84 consumption patterns based 1972 73 patterns,"87, 32,"
3488,UNION SHIPPERS AGREE TO CUT PORT COSTS The New York Shipping Association International Longshoremen Association agreed cut cargo assessments Port New York New Jersey 50 pct labor intensive cargos The charges cargo handled union workers reduced 2.85 dlrs ton 5.85 dlrs ton effective April agreement union shippers The assessments fund workers benefits What lowering price bulk cargo flowing spokesman New York Shipping Association,"72,"
5251,JAMESWAY CORP lt JMY 4TH QTR JAN 31 NET Shr primary 64 cts 45 cts Shr diluted 60 cts 44 cts Net 524 000 212 000 Revs 202.5 mln 171.9 mln Avg shrs primary 112 480 052 964 Avg shrs diluted 034 223 008 763 Year Shr primary 1.70 dlrs 1.31 dlrs Shr diluted 1.65 dlrs 1.30 dlrs Net 12.1 mln 252 000 Year Revs 612.4 mln 523.4 mln Avg shrs primary 112 480 052 964 Avg shrs diluted 034 223 732 544 Note Includes tax LIFO charges 441 000 dlrs 359 000 dlrs qtr 539 000 dlrs 407 000 dlrs,"22,"
6788,DIXONS SAYS CITICORP TO WITHDRAW CYCLOPS OFFER lt Dixons Group PLC received letter March 19 Citicorp Capital Investors Ltd Cyacq investor rival bid Cyclops Corp lt CYL proposing drop offer Dixons sell Cyclops industrial businesses Citicorp Cyacq main equity investor appears ready pull deal directly company Dixons It raises questions strength consortium purpose offer Dixons Federal Court refused request counsel Cyacq Audio Video Affiliates Inc lt AVA shareholder plaintiff prevent Dixons completing tender offer Cyclops It court refused require Cyclops provide Cyacq confidential provided Dixons On Friday Cyacq Corp investor led Audio Video Affiliates Citicorp raised offer Cyclops 92.50 dlrs share 80 dlrs share conditions satisfied Last week Dixons won rival bidders Cyclops 54 pct Cyclop oustanding 90.25 dlr 384 mln dlr tender offer expired March 18 On Friday Dixons agreed reopen tender offer March 25 Wednesday Dixons called Cyacq 92.50 dlr share offer Cyclops highly conditional,"1,"
6056,GREAT lt GAMI TO BUY STANDARD lt SRD UNITS ASSETS Great American Management Investment Inc 80 pct owned subsidiary agreed buy assets subsidiaries Standard Oil Co 40 mln dlrs assumption liabilities Great American Industrial Group Inc agreed acquire United Kingdom assets Pfaudler Co stock Brazilian Mexican West German subsidiaries Kennecott Mining Corp Pfaudler Kennecott subsidiaries Standard Oil,"86, 25, 12,"
1449,HARTMARX CORP lt HMX 1ST QTR FEB 28 NET Shr 54 cts 40 cts Net 11 105 000 310 000 Sales 282.7 mln 290.3 mln Avg shrs 20 599 000 20 760 000 NOTE Per share restated May 1986 stock split,"22,"
5768,SPECTRAN CORP lt SPTR 4TH QTR Shr loss 2.22 dlrs profit 16 cts Net loss 10.2 mln profit 760 443 Revs 1.1 mln 3.7 mln Year Shr loss 3.68 dlrs profit 64 cts Net loss 16.9 mln profit 2.7 mln Revs 3.6 mln 15.2 mln NOTE 1986 4th qtr includes 6.7 mln dlr restructuring charge writedowns 280 000 dlrs includes writedown 3.6 mln dlrs,"22,"
843,TERRA MINES LTD lt TMEXF YEAR LOSS Shr loss 89 cts loss 17 cts Net loss 13.9 mln loss 996 000 Revs 204 000 087 000 Note 1986 includes writedown 12.5 mln dlrs costs mineral properties deferred exploration development Bullmoose Lake Northwest Territories,"22,"
3751,PERINI CORP lt PCR SETS QUARTERLY Qtly div 20 cts 20 cts prior Pay June 16 Record May 22,"22,"
2901,TREASURY SAYS ONLY REAGAN BAKER SPEAK ON DLR The Treasury repeated White House statement President Reagan Treasury Secretary James Baker authorized speak dollar Department spokesman commenting remarks Commerce Department Under Secretary Robert Ortner yen undervalued 10 15 pct dollar European currencies fairly priced currency As Larry Speakes January 14 people administration authorized speak dollar president secretary treasury spokesman told Reuters,"20,47,"
1876,CANTERBURY PRESS INC YEAR NOV 30 Shr 1.1 cts 1.7 cts Net 26 708 35 084 Revs 447 548 243 161 NOTE 1986 net includes 300 dlrs gain tax credit 1985 includes gain 300 dlrs gain credit,"82,"
3704,HENRY ANSBACHER HAS 51 PCT OF ADAMS AND PORTER INC lt Henry Ansbacher Holdings Plc acquired 51 pct Retail corporate insurance broker lt Adams Porter Inc The move step building international insurance broking appointment management team Seascope Insurance Holdings unit Ansbacher exciting growth potential east coast And annual revenue mln dlrs Ansbacher shares 2p 90 helped announcement earlier 1986 pretax profit rise 5.56 mln stg 2.74 mln 1985,"1,"
135,CAMPBELL RED LAKE MINES LTD 4TH QTR SHR 21 CTS VS 10 CTS CAMPBELL RED LAKE MINES LTD 4TH QTR SHR 21 CTS VS 10 CTS,"53,"
